DATE CASE;TYPE;PRODUCT CATEGORY;PRODUCT;HAZARD;ORIGIN COUNTRY;RISK DECISION
11/01/2017;food;bivalve molluscs and products thereof;live oysters (crassostrea gigas);norovirus;ireland;serious
10/01/2017;food;bivalve molluscs and products thereof;live oysters;norovirus;ireland,netherlands;serious
06/01/2017;food;bivalve molluscs and products thereof;live bivalve molluscs;norovirus;france;serious
23/12/2016;food;bivalve molluscs and products thereof;oysters;norovirus;ireland,netherlands;serious
22/12/2016;food;fruits and vegetables;frozen raspberries;norovirus;serbia;serious
14/12/2016;food;fruits and vegetables;physalis;norovirus;colombia;serious
12/09/2016;food;bivalve molluscs and products thereof;live oysters;norovirus;spain;serious
31/08/2016;food;fruits and vegetables;frozen raspberries;norovirus;serbia;serious
29/04/2016;food;fruits and vegetables;raspberry sauce;norovirus;belgium;serious
12/04/2016;food;fruits and vegetables;deep-frozen raspberries;norovirus;china;serious
11/04/2016;food;bivalve molluscs and products thereof;live oysters;norovirus;france;serious
08/04/2016;food;bivalve molluscs and products thereof;live oysters (crassostrea gigas);norovirus;france;serious
04/04/2016;food;bivalve molluscs and products thereof;live oysters (crassostrea gigas);norovirus;france;serious
23/03/2016;food;bivalve molluscs and products thereof;oysters;norovirus;france;serious
22/03/2016;food;bivalve molluscs and products thereof;live oysters (crassostrea gigas);norovirus;france;serious
21/03/2016;food;fruits and vegetables;frozen organic raspberries;norovirus;bulgaria;serious
17/03/2016;food;bivalve molluscs and products thereof;live oysters (crassostrea gigas);norovirus;france;serious
03/03/2016;food;bivalve molluscs and products thereof;live clams (ruditapes philippinarum);norovirus;france,spain;serious
04/02/2016;food;fruits and vegetables;frozen broken raspberries;norovirus;chile;serious
26/01/2016;food;bivalve molluscs and products thereof;live oysters;norovirus;ireland,netherlands;serious
04/01/2016;food;bivalve molluscs and products thereof;oysters;norovirus;netherlands;serious
18/12/2015;food;fruits and vegetables;frozen strawberries;norovirus;belgium,morocco;serious
11/11/2015;food;fruits and vegetables;frozen blueberries;norovirus;france,ukraine;serious
29/09/2015;food;bivalve molluscs and products thereof;live oysters;norovirus;france;serious
18/08/2015;food;fruits and vegetables;frozen blackberries;norovirus;serbia;serious
17/07/2015;food;bivalve molluscs and products thereof;live oysters;norovirus;netherlands;serious
13/06/2015;food;fruits and vegetables;frozen cleaned strawberries;norovirus;egypt;serious
01/06/2015;food;fruits and vegetables;frozen raspberries;norovirus;serbia;serious
22/05/2015;food;bivalve molluscs and products thereof;chilled clams;norovirus;italy;serious
13/05/2015;food;fruits and vegetables;frozen blueberries;norovirus;chile;serious
06/05/2015;food;fruits and vegetables;frozen raspberries;norovirus;serbia;serious
10/04/2015;food;bivalve molluscs and products thereof;oysters;norovirus;france;serious
23/03/2015;food;bivalve molluscs and products thereof;oysters (crassostrea gigas);norovirus;france;serious
19/03/2015;food;bivalve molluscs and products thereof;chilled clams;norovirus;italy;serious
12/03/2015;food;bivalve molluscs and products thereof;cupped oysters;norovirus;france;serious
12/03/2015;food;bivalve molluscs and products thereof;frozen white clams;norovirus;vietnam;serious
13/02/2015;food;bivalve molluscs and products thereof;oysters;norovirus;france;serious
21/01/2015;food;bivalve molluscs and products thereof;frozen cooked clams;norovirus;vietnam;not serious
10/12/2014;food;bivalve molluscs and products thereof;chilled oysters;norovirus;ireland;serious
20/11/2014;food;bivalve molluscs and products thereof;frozen precooked mussels;norovirus;spain;serious
06/11/2014;food;bivalve molluscs and products thereof;oysters (crassostrea gigas);norovirus;france;serious
05/11/2014;food;bivalve molluscs and products thereof;oysters (crassostrea gigas);norovirus;france,ireland;serious
29/09/2014;food;fruits and vegetables;frozen blueberries;norovirus;chile,germany;serious
26/09/2014;food;fruits and vegetables;raspberries;norovirus;serbia;serious
24/09/2014;food;bivalve molluscs and products thereof;oysters;norovirus;united kingdom;serious
03/09/2014;food;bivalve molluscs and products thereof;frozen precooked mussels;norovirus;spain;not serious
15/07/2014;food;fruits and vegetables;frozen raspberries;norovirus;belgium,serbia;serious
11/07/2014;food;bivalve molluscs and products thereof;frozen cooked mussels;norovirus;spain;serious
24/06/2014;food;bivalve molluscs and products thereof;frozen boiled saltwater clams (meretrix spp);norovirus;vietnam;serious
17/06/2014;food;bivalve molluscs and products thereof;frozen clams (meretrix lyrata);norovirus;vietnam;serious
17/06/2014;food;bivalve molluscs and products thereof;frozen clams;norovirus;vietnam;serious
11/06/2014;food;bivalve molluscs and products thereof;frozen clams (veneridae);norovirus;vietnam;serious
23/05/2014;food;bivalve molluscs and products thereof;frozen hard clams;norovirus;vietnam;serious
22/05/2014;food;bivalve molluscs and products thereof;frozen cooked whole white clams (meretrix lyrata);norovirus;vietnam;serious
12/05/2014;food;bivalve molluscs and products thereof;live clams (ruditapes decussatus);norovirus;tunisia;serious
02/05/2014;food;bivalve molluscs and products thereof;whole frozen cooked clams (meretrix lyrata);norovirus;vietnam;serious
29/04/2014;food;bivalve molluscs and products thereof;chilled oysters;norovirus;france,netherlands;serious
24/04/2014;food;bivalve molluscs and products thereof;frozen raw clams (meretrix lyrata);norovirus;vietnam;not serious
07/04/2014;food;bivalve molluscs and products thereof;frozen cooked whole white clams (meretrix lyrata);norovirus;vietnam;serious
04/04/2014;food;bivalve molluscs and products thereof;frozen blanched clams;norovirus;vietnam;not serious
04/04/2014;food;bivalve molluscs and products thereof;frozen blanched clams (meretrix lyrata);norovirus;vietnam;not serious
02/04/2014;food;bivalve molluscs and products thereof;frozen boiled clams (meretrix lyrata);norovirus;vietnam;serious
02/04/2014;food;bivalve molluscs and products thereof;frozen boiled clams (meretrix spp);norovirus;vietnam;serious
01/04/2014;food;bivalve molluscs and products thereof;frozen blanched clams;norovirus;vietnam;serious
